45007099999	1983	9	25	10.9	999.9	4.4
45007099999	1983	9	26	15	999.9	8.1
45007099999	1983	9	27	10.9	999.9	5.1
45007099999	1983	9	28	16.9	26.8	10.1
45007099999	1983	9	29	21	38.9	15.5
45007099999	1983	9	30	19.8	32.8	16.5
45007099999	1983	10	1	21	35	14.8
45007099999	1983	10	2	22	45.8	18.2
45007099999	1983	10	3	26.8	38.9	19.8
45007099999	1983	10	4	19.8	28	13
45007099999	1983	10	5	11.8	999.9	4.1
45007099999	1983	10	6	10.9	999.9	4.5
45007099999	1983	10	7	9.9	999.9	3.4
45007099999	1983	10	8	17.9	26.8	8.3
45007099999	1983	10	9	22	29.9	14
45007099999	1983	10	10	15	999.9	6.8
45007099999	1983	10	11	10.9	16.9	6
45007099999	1983	10	12	15.9	28	10.1
45007099999	1983	10	13	31.9	52.8	22.6
45007099999	1983	10	14	15	22	9.5
45007099999	1983	10	15	14	999.9	10.4
45007099999	1983	10	16	14	999.9	7.2
45007099999	1983	10	17	12.8	999.9	7.9
45007099999	1983	10	18	11.8	16.9	4.7
45007099999	1983	10	19	10.9	999.9	3.4
45007099999	1983	10	20	8	999.9	2.6
45007099999	1983	10	21	11.8	999.9	8.8
45007099999	1983	10	22	17.9	28.9	8.5
45007099999	1983	10	23	18.8	31.9	8.8
45007099999	1983	10	24	12.8	23.9	8.7
45007099999	1983	10	25	14	23.9	9.8
45007099999	1983	10	26	15.9	28.9	8.3
45007099999	1983	10	27	15	26.8	7.9
45007099999	1983	10	28	11.8	23.9	6.6
45007099999	1983	10	29	11.8	18.8	7
45007099999	1983	10	30	9.9	16.9	5.8
45007099999	1983	10	31	10.9	999.9	5.2
45007099999	1983	11	1	9.9	999.9	3.6
45007099999	1983	11	2	15	999.9	8.8
45007099999	1983	11	3	11.8	21	4.4
45007099999	1983	11	4	15	999.9	3.7
45007099999	1983	11	5	12.8	999.9	5.5
45007099999	1983	11	6	12.8	15.9	7.3
45007099999	1983	11	7	15	26.8	11.7
45007099999	1983	11	8	15.9	999.9	7.2
45007099999	1983	11	9	12.8	999.9	4.4
45007099999	1983	11	10	8.9	999.9	2
45007099999	1983	11	11	11.8	999.9	7.9
45007099999	1983	11	12	8.9	999.9	4.4
45007099999	1983	11	13	8.9	999.9	4.6
45007099999	1983	11	14	10.9	999.9	4.1
45007099999	1983	11	15	7	999.9	3.4
45007099999	1983	11	16	14	999.9	7.2
45007099999	1983	11	17	14	28	7.5
45007099999	1983	11	18	10.9	999.9	7.8
45007099999	1983	11	19	11.8	999.9	5.9
45007099999	1983	11	20	9.9	999.9	5.6
45007099999	1983	11	21	10.9	19.8	3.3
45007099999	1983	11	22	17.9	28.9	11.3
45007099999	1983	11	23	15	21	8.7
45007099999	1983	11	24	14	25.8	7.5
45007099999	1983	11	25	19.8	29.9	11.7
45007099999	1983	11	26	19.8	29.9	12.7
45007099999	1983	11	27	11.8	22	7
45007099999	1983	11	28	8.9	999.9	4.4
45007099999	1983	11	29	8.9	999.9	3.9
45007099999	1983	11	30	17.9	22	10.2
45007099999	1983	12	1	11.8	999.9	3.2
45007099999	1983	12	2	8	999.9	2.3
45007099999	1983	12	3	8	999.9	3.6
45007099999	1983	12	4	14	999.9	7.7
45007099999	1983	12	5	8	999.9	2.7
45007099999	1983	12	6	10.9	18.8	3.5
45007099999	1983	12	7	9.9	999.9	3.7
45007099999	1983	12	8	8.9	999.9	2.8
45007099999	1983	12	9	9.9	999.9	4.4
45007099999	1983	12	10	9.9	999.9	2.7
45007099999	1983	12	11	11.8	999.9	6.2
45007099999	1983	12	12	10.9	999.9	6.6
45007099999	1983	12	13	14	999.9	6.3
45007099999	1983	12	14	10.9	999.9	5.2
45007099999	1983	12	15	14	22.9	8.2
45007099999	1983	12	16	15.9	23.9	9.4
45007099999	1983	12	17	12.8	999.9	6.2
45007099999	1983	12	18	15	16.9	8.8
45007099999	1983	12	19	9.9	999.9	6.8
45007099999	1983	12	20	15	25.8	11
45007099999	1983	12	21	9.9	999.9	4.8
45007099999	1983	12	22	14	22.9	7.6
45007099999	1983	12	23	10.9	999.9	5.1
45007099999	1983	12	24	12.8	999.9	6.2
45007099999	1983	12	25	10.9	999.9	4.7
45007099999	1983	12	26	9.9	999.9	4.6
45007099999	1983	12	27	9.9	19.8	6.1
45007099999	1983	12	28	24.9	36.9	14.4
45007099999	1983	12	29	15	30.9	8.3
45007099999	1983	12	30	10.9	999.9	5.3
45007099999	1983	12	31	9.9	999.9	6.4
45007099999	1984	1	1	8.9	999.9	3.1
45007099999	1984	1	2	10.9	999.9	3.8
45007099999	1984	1	3	11.8	999.9	5.9
45007099999	1984	1	4	10.9	16.9	3.8
45007099999	1984	1	5	10.9	999.9	5.5
45007099999	1984	1	6	9.9	999.9	3.5
45007099999	1984	1	7	7	15	3
45007099999	1984	1	8	11.8	22	6.6
45007099999	1984	1	9	9.9	999.9	3.7
45007099999	1984	1	10	11.8	999.9	2.8
45007099999	1984	1	11	15.9	25.8	7.8
45007099999	1984	1	12	12.8	999.9	4.1
45007099999	1984	1	13	15	22.9	7
45007099999	1984	1	14	14	22	8.1
45007099999	1984	1	15	14	999.9	6
45007099999	1984	1	16	15	999.9	8.9
45007099999	1984	1	17	12.8	999.9	8.7
45007099999	1984	1	18	14	999.9	6.7
45007099999	1984	1	19	19.8	22.9	9.8
45007099999	1984	1	20	18.8	29.9	7
45007099999	1984	1	21	17.9	26.8	7.8
45007099999	1984	1	22	9.9	999.9	5.4
45007099999	1984	1	23	9.9	999.9	5
45007099999	1984	1	24	9.9	999.9	5.9
45007099999	1984	1	25	11.1	999.9	6
45007099999	1984	1	26	11.1	999.9	7.4
45007099999	1984	1	27	11.1	999.9	5.9
45007099999	1984	1	28	12	999.9	7.4
45007099999	1984	1	29	13	999.9	6.2
45007099999	1984	1	30	13	999.9	8.2
45007099999	1984	1	31	13	999.9	6.2
45007099999	1984	2	1	8	999.9	4.8
45007099999	1984	2	2	11.1	999.9	5.6
45007099999	1984	2	3	15.9	21	7.3
45007099999	1984	2	4	12	999.9	6.1
45007099999	1984	2	5	14	999.9	8.1
45007099999	1984	2	6	15	999.9	11.7
45007099999	1984	2	7	11.1	999.9	4.4
45007099999	1984	2	8	11.1	999.9	5.9
45007099999	1984	2	9	15.9	27	10.1
45007099999	1984	2	10	7	999.9	3.3
45007099999	1984	2	11	12	24.1	8.5
45007099999	1984	2	12	15	25.1	9.6
45007099999	1984	2	13	15.9	25.1	11.5
45007099999	1984	2	14	8.9	999.9	4.2
45007099999	1984	2	15	15.9	999.9	8.6
45007099999	1984	2	16	14	26	8.9
45007099999	1984	2	17	9.9	999.9	5.1
45007099999	1984	2	18	15.9	26	9.8
45007099999	1984	2	19	15.9	25.1	10.9
45007099999	1984	2	20	18.1	28	11.2
45007099999	1984	2	21	19	28.9	11.2
45007099999	1984	2	22	13	999.9	6.6
45007099999	1984	2	23	14	22.9	7.6
45007099999	1984	2	24	15	999.9	10.7
45007099999	1984	2	25	15	999.9	7.6
45007099999	1984	2	26	14	999.9	7
45007099999	1984	2	27	18.1	28.9	11.3
45007099999	1984	2	28	12	21	6.7
45007099999	1984	2	29	11.1	999.9	4.8
45007099999	1984	3	1	11.1	999.9	4.8
45007099999	1984	3	2	14	999.9	4.7
45007099999	1984	3	3	19	29.9	10.4
45007099999	1984	3	4	15.9	22	11.3
45007099999	1984	3	5	18.1	28.9	10.9
45007099999	1984	3	6	18.1	31.1	11.9
45007099999	1984	3	7	14	22	6.6
45007099999	1984	3	8	17.1	24.1	10.4
45007099999	1984	3	9	17.1	999.9	6.5
45007099999	1984	3	10	20	29.9	10.3
45007099999	1984	3	11	15.9	25.1	13.4
45007099999	1984	3	12	14	999.9	9.5
45007099999	1984	3	13	11.1	999.9	5.5
45007099999	1984	3	14	8.9	999.9	4
45007099999	1984	3	15	9.9	999.9	4
45007099999	1984	3	16	14	20	8.4
45007099999	1984	3	17	15.9	19	12.1
45007099999	1984	3	18	14	999.9	5.3
45007099999	1984	3	19	15	22.9	3.9
45007099999	1984	3	20	15.9	27	9.1
45007099999	1984	3	21	24.1	36.9	14.3
45007099999	1984	3	22	15.9	999.9	7.8
45007099999	1984	3	23	12	999.9	7.8
45007099999	1984	3	24	14	999.9	7.3
45007099999	1984	3	25	15.9	25.1	11.1
45007099999	1984	3	26	17.1	22.9	11.9
45007099999	1984	3	27	12	999.9	5
45007099999	1984	3	28	13	999.9	7.9
45007099999	1984	3	29	14	999.9	5.8
45007099999	1984	3	30	12	999.9	5
45007099999	1984	3	31	8	999.9	2.9
45007099999	1984	4	1	15	26	3.5
45007099999	1984	4	2	17.1	27	11.6
45007099999	1984	4	3	12	20	5.2
45007099999	1984	4	4	14	21	7.7
45007099999	1984	4	5	15.9	27	3.9
45007099999	1984	4	6	18.1	26	13.8
45007099999	1984	4	7	15	25.1	12.1
45007099999	1984	4	8	15	24.1	9.5
45007099999	1984	4	9	9.9	999.9	4.4
45007099999	1984	4	10	13	999.9	5.4
45007099999	1984	4	11	15	24.1	10.9
45007099999	1984	4	12	12	999.9	4.8
45007099999	1984	4	13	20	29.9	9.4
45007099999	1984	4	14	15.9	27	9.6
45007099999	1984	4	15	13	999.9	9.3
45007099999	1984	4	16	18.1	26	15.4
45007099999	1984	4	17	22	32.1	9.8
45007099999	1984	4	18	14	999.9	8.8
45007099999	1984	4	19	15	27	7.7
45007099999	1984	4	20	15	22.9	10.8
45007099999	1984	4	21	12	999.9	5.5
45007099999	1984	4	22	12	999.9	7.9
45007099999	1984	4	23	22.9	35	13.9
45007099999	1984	4	24	14	999.9	6.8
45007099999	1984	4	25	8.9	999.9	5.2
45007099999	1984	4	26	14	22.9	9.1
45007099999	1984	4	27	15.9	20	8.4
45007099999	1984	4	28	11.1	999.9	5.9
45007099999	1984	4	29	17.1	26	11
45007099999	1984	4	30	15.9	26	11.2
45007099999	1984	5	1	14	999.9	9.2
45007099999	1984	5	2	17.1	27	12.4
45007099999	1984	5	3	15.9	27	12
45007099999	1984	5	4	17.1	999.9	10.7
45007099999	1984	5	5	18.1	24.1	8.6
45007099999	1984	5	6	8	999.9	2.4
45007099999	1984	5	7	13	18.1	4.9
45007099999	1984	5	8	14	999.9	6.3
45007099999	1984	5	9	14	999.9	5.4
45007099999	1984	5	10	9.9	999.9	5
45007099999	1984	5	11	8.9	999.9	5.8
45007099999	1984	5	12	9.9	999.9	3.8
45007099999	1984	5	13	13	999.9	4.9
45007099999	1984	5	14	13	25.1	3.9
45007099999	1984	5	15	13	21	6.3
45007099999	1984	5	16	15	999.9	3.9
45007099999	1984	5	17	11.1	999.9	6.2
45007099999	1984	5	18	32.1	42.9	4.7
45007099999	1984	5	19	22.9	35	15.6
45007099999	1984	5	20	15.9	25.1	9.8
45007099999	1984	5	21	13	999.9	7.7
45007099999	1984	5	22	13	999.9	7.9
45007099999	1984	5	23	21	36.9	15.6
45007099999	1984	5	24	18.1	27	12.4
45007099999	1984	5	25	20	32.1	13.3
45007099999	1984	5	26	15.9	28.9	6.4
45007099999	1984	5	27	8.9	999.9	2.5
45007099999	1984	5	28	8	999.9	1.4
45007099999	1984	5	29	12	999.9	3
45007099999	1984	5	30	14	20	5.7
45007099999	1984	5	31	12	25.1	6.9
45007099999	1984	6	1	14	22.9	9.3
45007099999	1984	6	2	18.1	28.9	5.4
45007099999	1984	6	3	15.9	28	5.5
45007099999	1984	6	4	17.1	29.9	6.4
45007099999	1984	6	5	9.9	19	3.3
45007099999	1984	6	6	9.9	999.9	4.9
45007099999	1984	6	7	11.1	999.9	5
45007099999	1984	6	8	9.9	999.9	6
45007099999	1984	6	9	14	999.9	6.3
45007099999	1984	6	10	13	15.9	7.2
45007099999	1984	6	11	14	999.9	6.3
45007099999	1984	6	12	11.1	15	3
45007099999	1984	6	13	13	25.1	7.8
45007099999	1984	6	14	15.9	26	10.4
45007099999	1984	6	15	24.1	28	12.3
45007099999	1984	6	16	12	18.1	2.3
45007099999	1984	6	17	4.1	999.9	1.1
45007099999	1984	6	18	8	15.9	2.8
45007099999	1984	6	19	20	27	11.9
45007099999	1984	6	20	22	34	13.7
45007099999	1984	6	21	13	999.9	6.2
45007099999	1984	6	22	8.9	999.9	3.2
45007099999	1984	6	23	14	22	9.3
45007099999	1984	6	24	24.1	60	8.7
45007099999	1984	6	25	22.9	35.9	12.6
45007099999	1984	6	26	14	999.9	7.8
45007099999	1984	6	27	9.9	21	4.2
45007099999	1984	6	28	15	26	8.4
45007099999	1984	6	29	11.1	999.9	3.7
45007099999	1984	6	30	11.1	999.9	3.9
45007099999	1984	7	1	9.9	999.9	2.5
45007099999	1984	7	2	12	999.9	3.5
45007099999	1984	7	3	11.1	999.9	1.7
45007099999	1984	7	4	9.9	999.9	2.9
45007099999	1984	7	5	9.9	999.9	5.7
45007099999	1984	7	6	12	999.9	6.5
45007099999	1984	7	7	18.1	29.9	11.6
45007099999	1984	7	8	28.9	49.9	22.2
45007099999	1984	7	9	27	42.9	12.1
45007099999	1984	7	10	11.1	24.1	5.8
45007099999	1984	7	11	7	15	3.2
45007099999	1984	7	12	12	999.9	8.4
45007099999	1984	7	13	13	21	9.3
45007099999	1984	7	14	13	21	9.9
45007099999	1984	7	15	14	999.9	9.6
45007099999	1984	7	16	15	999.9	9.6
45007099999	1984	7	17	15	19	8.4
45007099999	1984	7	18	15.9	999.9	8.4
45007099999	1984	7	19	12	999.9	6.4
45007099999	1984	7	20	12	15.9	6
45007099999	1984	7	21	13	18.1	7.2
45007099999	1984	7	22	11.1	999.9	5.9
45007099999	1984	7	23	12	15	8.1
45007099999	1984	7	24	12	22	7
45007099999	1984	7	25	9.9	15.9	6.3
45007099999	1984	7	26	12	20	6.2
45007099999	1984	7	27	8	999.9	2.4
45007099999	1984	7	28	12	999.9	5.5
45007099999	1984	7	29	9.9	999.9	5.9
45007099999	1984	7	30	12	999.9	3.1
45007099999	1984	7	31	9.9	18.1	3.5
45007099999	1984	8	1	9.9	999.9	2.2
45007099999	1984	8	2	12	19	6.9
45007099999	1984	8	3	14	24.1	8.7
45007099999	1984	8	4	22	35	8.1
45007099999	1984	8	5	15.9	28.9	8.9
45007099999	1984	8	6	15	999.9	4.1
45007099999	1984	8	7	15.9	999.9	8.7
45007099999	1984	8	8	12	15.9	4.2
45007099999	1984	8	9	15.9	26	8.4
45007099999	1984	8	10	15.9	27	8.8
45007099999	1984	8	11	18.1	28.9	9.7
45007099999	1984	8	12	14	22.9	7.9
45007099999	1984	8	13	9.9	999.9	2.4
45007099999	1984	8	14	22.9	40	5.4
45007099999	1984	8	15	18.1	999.9	6.7
45007099999	1984	8	16	12	999.9	4.8
45007099999	1984	8	17	13	24.1	7.6
45007099999	1984	8	18	20	34	12.2
45007099999	1984	8	19	9.9	999.9	6.4
45007099999	1984	8	20	21	38.1	15.8
45007099999	1984	8	21	22	29.9	10.3
45007099999	1984	8	22	9.9	999.9	4.3
45007099999	1984	8	23	7	18.1	2.3
45007099999	1984	8	24	9.9	999.9	2.8
45007099999	1984	8	25	8.9	999.9	2.1
45007099999	1984	8	26	8	18.1	2
45007099999	1984	8	27	8	999.9	1.5
45007099999	1984	8	28	11.1	999.9	5.2
45007099999	1984	8	29	15.9	27	8.4
45007099999	1984	8	30	20	29.9	13
45007099999	1984	8	31	12	999.9	4.4
45007099999	1984	9	1	13	999.9	6.3
45007099999	1984	9	2	8.9	999.9	3.4
45007099999	1984	9	3	8.9	999.9	4.6
45007099999	1984	9	4	15.9	31.1	12
45007099999	1984	9	5	21	39	16.2
45007099999	1984	9	6	19	31.1	10.4
45007099999	1984	9	7	8	999.9	2.6
